Project,Plot,Date,Names,N_distance,top_layer,soil_surface,E_distance,top_layer,soil_surface,notes
DISES,DN015,9/2/23,"ER (KN, LN, CP) ",0.5,NP,HL,0.5,AF,HL,
DISES,DN015,9/2/23,"ER (KN, LN, CP) ",1,NP,HL,1,NP,R,
DISES,DN015,9/2/23,"ER (KN, LN, CP) ",1.5,NP,HL,1.5,NP,R,
DISES,DN015,9/2/23,"ER (KN, LN, CP) ",2,NP,HL,2,AF,R,
DISES,DN015,9/2/23,"ER (KN, LN, CP) ",2.5,NP,HL,2.5,AF,HL,
DISES,DN015,9/2/23,"ER (KN, LN, CP) ",3,NP,R,3,AF,WL,
DISES,DN015,9/2/23,"ER (KN, LN, CP) ",3.5,NP,HL,3.5,AF,R,
DISES,DN015,9/2/23,"ER (KN, LN, CP) ",4,NP,HL,4,T,HL,
DISES,DN015,9/2/23,"ER (KN, LN, CP) ",4.5,NP,HL,4.5,T,HL,
DISES,DN015,9/2/23,"ER (KN, LN, CP) ",5,NP,HL,5,AF,HL,
DISES,DN015,9/2/23,"ER (KN, LN, CP) ",5.5,AF,AF,5.5,T,WL,
DISES,DN015,9/2/23,"ER (KN, LN, CP) ",6,AF,R,6,NP,HL,
DISES,DN015,9/2/23,"ER (KN, LN, CP) ",6.5,NP,HL,6.5,AF,HL,
DISES,DN015,9/2/23,"ER (KN, LN, CP) ",7,AF,R,7,AF,HL,
DISES,DN015,9/2/23,"ER (KN, LN, CP) ",7.5,NP,R,7.5,NP,WL,
DISES,DN015,9/2/23,"ER (KN, LN, CP) ",8,AF,R,8,NP,WL,
DISES,DN015,9/2/23,"ER (KN, LN, CP) ",8.5,AF,AF,8.5,NP,WL,
DISES,DN015,9/2/23,"ER (KN, LN, CP) ",9,AF,AF,9,NP,HL,
DISES,DN015,9/2/23,"ER (KN, LN, CP) ",9.5,NP,HL,9.5,NP,HL,
DISES,DN015,9/2/23,"ER (KN, LN, CP) ",10,NP,HL,10,NP,HL,
DISES,DN015,9/2/23,"ER (KN, LN, CP) ",10.5,NP,HL,10.5,NP,WL,
DISES,DN015,9/2/23,"ER (KN, LN, CP) ",11,AF,HL,11,NP,HL,
DISES,DN015,9/2/23,"ER (KN, LN, CP) ",11.5,T,HL,11.5,T,HL,
DISES,DN015,9/2/23,"ER (KN, LN, CP) ",12,NP,R,12,AF,HL,
DISES,DN015,9/2/23,"ER (KN, LN, CP) ",12.5,AF,HL,12.5,NP,HL,
DISES,DN033,09/04/23,"LN(CP,CN,ER)",0.5,NP,WL,0.5,PG,HL,
DISES,DN033,09/04/23,"LN(CP,CN,ER)",1,PG,HL,1,NP,HL,
DISES,DN033,09/04/23,"LN(CP,CN,ER)",1.5,PG,HL,1.5,PG,HL,
DISES,DN033,09/04/23,"LN(CP,CN,ER)",2,PG,HL,2,NP,S,
DISES,DN033,09/04/23,"LN(CP,CN,ER)",2.5,PG,HL,2.5,T,HL,
DISES,DN033,09/04/23,"LN(CP,CN,ER)",3,PG,S,3,NP,HL,
DISES,DN033,09/04/23,"LN(CP,CN,ER)",3.5,PG,S,3.5,NP,HL,
DISES,DN033,09/04/23,"LN(CP,CN,ER)",4,PG,WL,4,PG,HL,
DISES,DN033,09/04/23,"LN(CP,CN,ER)",4.5,PG,S,4.5,NP,HL,
DISES,DN033,09/04/23,"LN(CP,CN,ER)",5,PG,S,5,T,HL,
DISES,DN033,09/04/23,"LN(CP,CN,ER)",5.5,PG,PG,5.5,T,HL,
DISES,DN033,09/04/23,"LN(CP,CN,ER)",6,NP,HL,6,T,HL,
DISES,DN033,09/04/23,"LN(CP,CN,ER)",6.5,NP,R,6.5,T,HL,
DISES,DN033,09/04/23,"LN(CP,CN,ER)",7,NP,R,7,T,HL,
DISES,DN033,09/04/23,"LN(CP,CN,ER)",7.5,NP,R,7.5,NP,R,
DISES,DN033,09/04/23,"LN(CP,CN,ER)",8,PG,S,8,NP,WL,
DISES,DN033,09/04/23,"LN(CP,CN,ER)",8.5,PG,HL,8.5,NP,HL,
DISES,DN033,09/04/23,"LN(CP,CN,ER)",9,PG,WL,9,NP,S,
DISES,DN033,09/04/23,"LN(CP,CN,ER)",9.5,PG,HL,9.5,NP,HL,
DISES,DN033,09/04/23,"LN(CP,CN,ER)",10,NP,WL,10,NP,HL,
DISES,DN033,09/04/23,"LN(CP,CN,ER)",10.5,NP,HL,10.5,NP,R,
DISES,DN033,09/04/23,"LN(CP,CN,ER)",11,SH,HL,11,NP,HL,
DISES,DN033,09/04/23,"LN(CP,CN,ER)",11.5,SH,HL,11.5,NP,R,
DISES,DN033,09/04/23,"LN(CP,CN,ER)",12,SH,HL,12,NP,S,
DISES,DN033,09/04/23,"LN(CP,CN,ER)",12.5,SH,R,12.5,NP,WL,
DISES,DN043,9/13/23,"LN(KN,ER,CP)",0.5,PG,HL,0.5,PG,HL,
DISES,DN043,9/13/23,"LN(KN,ER,CP)",1,PG,WL,1,NP,HL,
DISES,DN043,9/13/23,"LN(KN,ER,CP)",1.5,NP,R,1.5,PG,B-PG,
DISES,DN043,9/13/23,"LN(KN,ER,CP)",2,PG,HL,2,NP,HL,
DISES,DN043,9/13/23,"LN(KN,ER,CP)",2.5,PG,HL,2.5,NP,HL,
DISES,DN043,9/13/23,"LN(KN,ER,CP)",3,PG,HL,3,NP,R,
DISES,DN043,9/13/23,"LN(KN,ER,CP)",3.5,NP,WL,3.5,NP,HL,
DISES,DN043,9/13/23,"LN(KN,ER,CP)",4,PG,WL,4,PG,HL,
DISES,DN043,9/13/23,"LN(KN,ER,CP)",4.5,PG,R,4.5,NP,HL,
DISES,DN043,9/13/23,"LN(KN,ER,CP)",5,NP,HL,5,NP,HL,
DISES,DN043,9/13/23,"LN(KN,ER,CP)",5.5,PG,WL,5.5,NP,HL,
DISES,DN043,9/13/23,"LN(KN,ER,CP)",6,AG,HL,6,PG,B-PG,
DISES,DN043,9/13/23,"LN(KN,ER,CP)",6.5,PG,B-PG,6.5,NP,R,
DISES,DN043,9/13/23,"LN(KN,ER,CP)",7,NP,HL,7,NP,HL,
DISES,DN043,9/13/23,"LN(KN,ER,CP)",7.5,PG,B-PG,7.5,NP,R,
DISES,DN043,9/13/23,"LN(KN,ER,CP)",8,NP,R,8,PG,B-PG,
DISES,DN043,9/13/23,"LN(KN,ER,CP)",8.5,NP,R,8.5,PG,HL,
DISES,DN043,9/13/23,"LN(KN,ER,CP)",9,NP,R,9,PG,HL,
DISES,DN043,9/13/23,"LN(KN,ER,CP)",9.5,NP,R,9.5,NP,R,
DISES,DN043,9/13/23,"LN(KN,ER,CP)",10,NP,R,10,PG,HL,
DISES,DN043,9/13/23,"LN(KN,ER,CP)",10.5,NP,WL,10.5,NP,WL,
DISES,DN043,9/13/23,"LN(KN,ER,CP)",11,T,R,11,NP,S,
DISES,DN043,9/13/23,"LN(KN,ER,CP)",11.5,PG,HL,11.5,NP,S,
DISES,DN043,9/13/23,"LN(KN,ER,CP)",12,PG,HL,12,NP,S,
DISES,DN043,9/13/23,"LN(KN,ER,CP)",12.5,NP,WL,12.5,NP,HL,
DISES,DN055,8/24/23,"ER(MB,KM)",0.5,SH,S,0.5,NP,R,pictures on some of them (attn=laura)
DISES,DN055,8/24/23,"ER(MB,KM)",1,NP,HL,1,NP,WL,
DISES,DN055,8/24/23,"ER(MB,KM)",1.5,T,T,1.5,NP,WL,
DISES,DN055,8/24/23,"ER(MB,KM)",2,T,T,2,NP,S,
DISES,DN055,8/24/23,"ER(MB,KM)",2.5,T,HL,2.5,NP,HL,
DISES,DN055,8/24/23,"ER(MB,KM)",3,NP,S,3,PF,PF,
DISES,DN055,8/24/23,"ER(MB,KM)",3.5,NP,S,3.5,NP,R,
DISES,DN055,8/24/23,"ER(MB,KM)",4,PF,WL,4,T,S,
DISES,DN055,8/24/23,"ER(MB,KM)",4.5,PF,WL,4.5,T,S,
DISES,DN055,8/24/23,"ER(MB,KM)",5,PF,WL,5,T,R,
DISES,DN055,8/24/23,"ER(MB,KM)",5.5,NP,WL,5.5,T,R,
DISES,DN055,8/24/23,"ER(MB,KM)",6,SH,HL,6,PF,PF,
DISES,DN055,8/24/23,"ER(MB,KM)",6.5,SH,WL,6.5,T,T,
DISES,DN055,8/24/23,"ER(MB,KM)",7,SH,S,7,NP,R,
DISES,DN055,8/24/23,"ER(MB,KM)",7.5,PF,PF,7.5,NP,S,
DISES,DN055,8/24/23,"ER(MB,KM)",8,PF,HL,8,NP,S,
DISES,DN055,8/24/23,"ER(MB,KM)",8.5,NP,S,8.5,NP,HL,
DISES,DN055,8/24/23,"ER(MB,KM)",9,PF,S,9,PF,R,
DISES,DN055,8/24/23,"ER(MB,KM)",9.5,PF,HL,9.5,PF,S,
DISES,DN055,8/24/23,"ER(MB,KM)",10,PF,HL,10,PF,PF,
DISES,DN055,8/24/23,"ER(MB,KM)",10.5,NP,S,10.5,PF,S,
DISES,DN055,8/24/23,"ER(MB,KM)",11,PF,PF,11,PF,S,
DISES,DN055,8/24/23,"ER(MB,KM)",11.5,PF,HL,11.5,NP,WL,
DISES,DN055,8/24/23,"ER(MB,KM)",12,PF,PF,12,NP,WL,
DISES,DN055,8/24/23,"ER(MB,KM)",12.5,PF,PF,12.5,T,WL,
DISES,DN063,8/24/23,"KN(ER,MB)",0.5,NP,HL,0.5,T,HL,
DISES,DN063,8/24/23,"KN(ER,MB)",1,AF,HL,1,T,HL,
DISES,DN063,8/24/23,"KN(ER,MB)",1.5,NP,HL,1.5,AF,HL,
DISES,DN063,8/24/23,"KN(ER,MB)",2,SH,HL,2,T,HL,
DISES,DN063,8/24/23,"KN(ER,MB)",2.5,AF,HL,2.5,NP,HL,
DISES,DN063,8/24/23,"KN(ER,MB)",3,AF,HL,3,NP,S,
DISES,DN063,8/24/23,"KN(ER,MB)",3.5,SH,HL,3.5,NP,R,
DISES,DN063,8/24/23,"KN(ER,MB)",4,NP,HL,4,NP,HL,
DISES,DN063,8/24/23,"KN(ER,MB)",4.5,NP,HL,4.5,AF,HL,
DISES,DN063,8/24/23,"KN(ER,MB)",5,NP,R,5,AF,HL,
DISES,DN063,8/24/23,"KN(ER,MB)",5.5,AF,HL,5.5,AF,HL,
DISES,DN063,8/24/23,"KN(ER,MB)",6,NP,HL,6,AF,HL,
DISES,DN063,8/24/23,"KN(ER,MB)",6.5,NP,S,6.5,AF,HL,
DISES,DN063,8/24/23,"KN(ER,MB)",7,NP,S,7,AF,HL,
DISES,DN063,8/24/23,"KN(ER,MB)",7.5,AF,HL,7.5,AF,R,
DISES,DN063,8/24/23,"KN(ER,MB)",8,NP,HL,8,T,HL,
DISES,DN063,8/24/23,"KN(ER,MB)",8.5,AF,HL,8.5,AF,HL,
DISES,DN063,8/24/23,"KN(ER,MB)",9,AF,HL,9,NP,HL,
DISES,DN063,8/24/23,"KN(ER,MB)",9.5,AF,HL,9.5,NP,HL,
DISES,DN063,8/24/23,"KN(ER,MB)",10,AF,HL,10,T,HL,
DISES,DN063,8/24/23,"KN(ER,MB)",10.5,NP,WL,10.5,T,HL,
DISES,DN063,8/24/23,"KN(ER,MB)",11,AF,HL,11,T,HL,
DISES,DN063,8/24/23,"KN(ER,MB)",11.5,AF,HL,11.5,NP,HL,
DISES,DN063,8/24/23,"KN(ER,MB)",12,AF,HL,12,AF,HL,
DISES,DN063,8/24/23,"KN(ER,MB)",12.5,AF,HL,12.5,AF,HL,
DISES,DN068,8/26/23,"ER(MB,KN)",0.5,T,T,0.5,T,HL,
DISES,DN068,8/26/23,"ER(MB,KN)",1,T,HL,1,NP,WL,
DISES,DN068,8/26/23,"ER(MB,KN)",1.5,T,HL,1.5,T,HL,
DISES,DN068,8/26/23,"ER(MB,KN)",2,SH,HL,2,NP,HL,
DISES,DN068,8/26/23,"ER(MB,KN)",2.5,NP,HL,2.5,NP,HL,
DISES,DN068,8/26/23,"ER(MB,KN)",3,T,HL,3,NP,WL,
DISES,DN068,8/26/23,"ER(MB,KN)",3.5,NP,HL,3.5,NP,HL,
DISES,DN068,8/26/23,"ER(MB,KN)",4,NP,HL,4,NP,HL,
DISES,DN068,8/26/23,"ER(MB,KN)",4.5,NP,HL,4.5,NP,HL,
DISES,DN068,8/26/23,"ER(MB,KN)",5,T,HL,5,NP,HL,
DISES,DN068,8/26/23,"ER(MB,KN)",5.5,NP,HL,5.5,NP,HL,
DISES,DN068,8/26/23,"ER(MB,KN)",6,AF,HL,6,T,HL,
DISES,DN068,8/26/23,"ER(MB,KN)",6.5,SH,WL,6.5,T,HL,
DISES,DN068,8/26/23,"ER(MB,KN)",7,SH,HL,7,T,HL,
DISES,DN068,8/26/23,"ER(MB,KN)",7.5,SH,HL,7.5,T,HL,
DISES,DN068,8/26/23,"ER(MB,KN)",8,NP,HL,8,T,HL,
DISES,DN068,8/26/23,"ER(MB,KN)",8.5,NP,HL,8.5,NP,HL,
DISES,DN068,8/26/23,"ER(MB,KN)",9,T,T,9,NP,HL,
DISES,DN068,8/26/23,"ER(MB,KN)",9.5,NP,WL,9.5,NP,HL,
DISES,DN068,8/26/23,"ER(MB,KN)",10,T,HL,10,NP,HL,
DISES,DN068,8/26/23,"ER(MB,KN)",10.5,T,R,10.5,NP,HL,
DISES,DN068,8/26/23,"ER(MB,KN)",11,NP,HL,11,NP,HL,
DISES,DN068,8/26/23,"ER(MB,KN)",11.5,T,HL,11.5,NP,HL,
DISES,DN068,8/26/23,"ER(MB,KN)",12,T,HL,12,T,HL,
DISES,DN068,8/26/23,"ER(MB,KN)",12.5,NP,HL,12.5,NP,HL,
NOAA,NOAA082,9/2/23,"KN(CP,ER,LN)",0.5,SH,S,0.5,SH,HL,
NOAA,NOAA082,9/2/23,"KN(CP,ER,LN)",1,NP,HL,1,NP,HL,
NOAA,NOAA082,9/2/23,"KN(CP,ER,LN)",1.5,NP,S,1.5,NP,HL,
NOAA,NOAA082,9/2/23,"KN(CP,ER,LN)",2,NP,S,2,NP,HL,
NOAA,NOAA082,9/2/23,"KN(CP,ER,LN)",2.5,NP,HL,2.5,NP,WL,
NOAA,NOAA082,9/2/23,"KN(CP,ER,LN)",3,NP,HL,3,NP,HL,
NOAA,NOAA082,9/2/23,"KN(CP,ER,LN)",3.5,NP,HL,3.5,NP,HL,
NOAA,NOAA082,9/2/23,"KN(CP,ER,LN)",4,NP,WL,4,NP,HL,
NOAA,NOAA082,9/2/23,"KN(CP,ER,LN)",4.5,NP,WL,4.5,NP,HL,
NOAA,NOAA082,9/2/23,"KN(CP,ER,LN)",5,NP,HL,5,NP,HL,
NOAA,NOAA082,9/2/23,"KN(CP,ER,LN)",5.5,NP,HL,5.5,NP,WL,
NOAA,NOAA082,9/2/23,"KN(CP,ER,LN)",6,NP,WL,6,NP,WL,
NOAA,NOAA082,9/2/23,"KN(CP,ER,LN)",6.5,NP,WL,6.5,NP,HL,
NOAA,NOAA082,9/2/23,"KN(CP,ER,LN)",7,NP,HL,7,NP,HL,
NOAA,NOAA082,9/2/23,"KN(CP,ER,LN)",7.5,NP,HL,7.5,NP,HL,
NOAA,NOAA082,9/2/23,"KN(CP,ER,LN)",8,NP,HL,8,NP,HL,
NOAA,NOAA082,9/2/23,"KN(CP,ER,LN)",8.5,NP,HL,8.5,NP,WL,
NOAA,NOAA082,9/2/23,"KN(CP,ER,LN)",9,NP,HL,9,NP,HL,
NOAA,NOAA082,9/2/23,"KN(CP,ER,LN)",9.5,NP,HL,9.5,NP,WL,
NOAA,NOAA082,9/2/23,"KN(CP,ER,LN)",10,SH,HL,10,NP,WL,
NOAA,NOAA082,9/2/23,"KN(CP,ER,LN)",10.5,SH,HL,10.5,NP,WL,
NOAA,NOAA082,9/2/23,"KN(CP,ER,LN)",11,SH,HL,11,NP,HL,
NOAA,NOAA082,9/2/23,"KN(CP,ER,LN)",11.5,SH,HL,11.5,NP,WL,
NOAA,NOAA082,9/2/23,"KN(CP,ER,LN)",12,SH,WL,12,SH,HL,
NOAA,NOAA082,9/2/23,"KN(CP,ER,LN)",12.5,SH,HL,12.5,SH,HL,
NOAA,NOAA098,9/1/23,"CP(LN,CN,ER)",0.5,NP,S,0.5,NP,HL,
NOAA,NOAA098,9/1/23,"CP(LN,CN,ER)",1,NP,R,1,T,B-T,
NOAA,NOAA098,9/1/23,"CP(LN,CN,ER)",1.5,NP,HL,1.5,SH,HL,
NOAA,NOAA098,9/1/23,"CP(LN,CN,ER)",2,NP,S,2,NP,HL,
NOAA,NOAA098,9/1/23,"CP(LN,CN,ER)",2.5,NP,HL,2.5,NP,HL,
NOAA,NOAA098,9/1/23,"CP(LN,CN,ER)",3,T,HL,3,NP,HL,
NOAA,NOAA098,9/1/23,"CP(LN,CN,ER)",3.5,NP,HL,3.5,SH,HL,
NOAA,NOAA098,9/1/23,"CP(LN,CN,ER)",4,NP,HL,4,SU,WL,
NOAA,NOAA098,9/1/23,"CP(LN,CN,ER)",4.5,NP,WL,4.5,NP,HL,
NOAA,NOAA098,9/1/23,"CP(LN,CN,ER)",5,NP,WL,5,NP,HL,
NOAA,NOAA098,9/1/23,"CP(LN,CN,ER)",5.5,NP,HL,5.5,NP,HL,
NOAA,NOAA098,9/1/23,"CP(LN,CN,ER)",6,NP,HL,6,NP,HL,
NOAA,NOAA098,9/1/23,"CP(LN,CN,ER)",6.5,NP,HL,6.5,SH,R,
NOAA,NOAA098,9/1/23,"CP(LN,CN,ER)",7,NP,WL,7,SH,HL,
NOAA,NOAA098,9/1/23,"CP(LN,CN,ER)",7.5,NP,HL,7.5,NP,HL,
NOAA,NOAA098,9/1/23,"CP(LN,CN,ER)",8,NP,HL,8,NP,HL,
NOAA,NOAA098,9/1/23,"CP(LN,CN,ER)",8.5,NP,HL,8.5,NP,HL,
NOAA,NOAA098,9/1/23,"CP(LN,CN,ER)",9,NP,HL,9,NP,HL,
NOAA,NOAA098,9/1/23,"CP(LN,CN,ER)",9.5,SH,R,9.5,NP,HL,
NOAA,NOAA098,9/1/23,"CP(LN,CN,ER)",10,NP,HL,10,NP,HL,
NOAA,NOAA098,9/1/23,"CP(LN,CN,ER)",10.5,NP,HL,10.5,NP,HL,
NOAA,NOAA098,9/1/23,"CP(LN,CN,ER)",11,SH,HL,11,NP,HL,
NOAA,NOAA098,9/1/23,"CP(LN,CN,ER)",11.5,T,HL,11.5,NP,HL,
NOAA,NOAA098,9/1/23,"CP(LN,CN,ER)",12,NP,HL,12,SH,HL,
NOAA,NOAA098,9/1/23,"CP(LN,CN,ER)",12.5,NP,R,12.5,SH,HL,
NOAA,NOAA084,8/19/23,"KN(LN,ER)",0.5,NP,R,0.5,NP,HL,
NOAA,NOAA084,8/19/23,"KN(LN,ER)",1,NP,R,1,NP,HL,
NOAA,NOAA084,8/19/23,"KN(LN,ER)",1.5,SH,R,1.5,NP,HL,
NOAA,NOAA084,8/19/23,"KN(LN,ER)",2,NP,S,2,NP,HL,
NOAA,NOAA084,8/19/23,"KN(LN,ER)",2.5,NP,S,2.5,NP,HL,
NOAA,NOAA084,8/19/23,"KN(LN,ER)",3,NP,HL,3,NP,HL,
NOAA,NOAA084,8/19/23,"KN(LN,ER)",3.5,NP,R,3.5,T,HL,
NOAA,NOAA084,8/19/23,"KN(LN,ER)",4,NP,R,4,T,HL,
NOAA,NOAA084,8/19/23,"KN(LN,ER)",4.5,NP,R,4.5,NP,HL,
NOAA,NOAA084,8/19/23,"KN(LN,ER)",5,NP,S,5,T,HL,
NOAA,NOAA084,8/19/23,"KN(LN,ER)",5.5,NP,HL,5.5,T,WL,
NOAA,NOAA084,8/19/23,"KN(LN,ER)",6,T,R,6,T,R,
NOAA,NOAA084,8/19/23,"KN(LN,ER)",6.5,NP,HL,6.5,T,WL,
NOAA,NOAA084,8/19/23,"KN(LN,ER)",7,NP,WL,7,NP,HL,
NOAA,NOAA084,8/19/23,"KN(LN,ER)",7.5,NP,HL,7.5,NP,HL,
NOAA,NOAA084,8/19/23,"KN(LN,ER)",8,SH,HL,8,NP,HL,
NOAA,NOAA084,8/19/23,"KN(LN,ER)",8.5,SH,WL,8.5,NP,HL,
NOAA,NOAA084,8/19/23,"KN(LN,ER)",9,NP,WL,9,NP,HL,
NOAA,NOAA084,8/19/23,"KN(LN,ER)",9.5,SH,R,9.5,NP,HL,
NOAA,NOAA084,8/19/23,"KN(LN,ER)",10,SH,R,10,NP,R,
NOAA,NOAA084,8/19/23,"KN(LN,ER)",10.5,NP,R,10.5,NP,R,
NOAA,NOAA084,8/19/23,"KN(LN,ER)",11,NP,R,11,NP,B-AG,
NOAA,NOAA084,8/19/23,"KN(LN,ER)",11.5,NP,R,11.5,NP,HL,
NOAA,NOAA084,8/19/23,"KN(LN,ER)",12,NP,S,12,NP,B-AF,
NOAA,NOAA084,8/19/23,"KN(LN,ER)",12.5,NP,R,12.5,NP,HL,
NOAA,NOAA100,8/4/23,"MA(MB,CP)",0.5,NP,HL,0.5,T,HL,
NOAA,NOAA100,8/4/23,"MA(MB,CP)",1,NP,HL,1,NP,R,
NOAA,NOAA100,8/4/23,"MA(MB,CP)",1.5,SH,HL,1.5,T,HL,
NOAA,NOAA100,8/4/23,"MA(MB,CP)",2,SH,HL,2,PG,HL,
NOAA,NOAA100,8/4/23,"MA(MB,CP)",2.5,NP,HL,2.5,NP,HL,
NOAA,NOAA100,8/4/23,"MA(MB,CP)",3,PG,HL,3,NP,HL,
NOAA,NOAA100,8/4/23,"MA(MB,CP)",3.5,SH,R,3.5,NP,HL,
NOAA,NOAA100,8/4/23,"MA(MB,CP)",4,SH,HL,4,NP,HL,
NOAA,NOAA100,8/4/23,"MA(MB,CP)",4.5,SH,HL,4.5,NP,HL,
NOAA,NOAA100,8/4/23,"MA(MB,CP)",5,SH,HL,5,SH,HL,
NOAA,NOAA100,8/4/23,"MA(MB,CP)",5.5,SH,HL,5.5,NP,HL,
NOAA,NOAA100,8/4/23,"MA(MB,CP)",6,SH,HL,6,NP,HL,
NOAA,NOAA100,8/4/23,"MA(MB,CP)",6.5,SH,HL,6.5,NP,HL,
NOAA,NOAA100,8/4/23,"MA(MB,CP)",7,SH,HL,7,NP,HL,
NOAA,NOAA100,8/4/23,"MA(MB,CP)",7.5,SH,HL,7.5,NP,HL,
NOAA,NOAA100,8/4/23,"MA(MB,CP)",8,SH,HL,8,NP,HL,
NOAA,NOAA100,8/4/23,"MA(MB,CP)",8.5,SH,HL,8.5,NP,HL,
NOAA,NOAA100,8/4/23,"MA(MB,CP)",9,SH,HL,9,NP,HL,
NOAA,NOAA100,8/4/23,"MA(MB,CP)",9.5,SH,HL,9.5,NP,HL,
NOAA,NOAA100,8/4/23,"MA(MB,CP)",10,NP,HL,10,NP,HL,
NOAA,NOAA100,8/4/23,"MA(MB,CP)",10.5,NP,HL,10.5,T,B-T,
NOAA,NOAA100,8/4/23,"MA(MB,CP)",11,NP,HL,11,NP,R,
NOAA,NOAA100,8/4/23,"MA(MB,CP)",11.5,NP,HL,11.5,NP,HL,
NOAA,NOAA100,8/4/23,"MA(MB,CP)",12,SH,HL,12,NP,HL,
NOAA,NOAA100,8/4/23,"MA(MB,CP)",12.5,NP,HL,12.5,T,B-T,
NOAA,NOAA093,8/7/23,"AED(LN,CP)",0.5,SH,S,0.5,SH,HL,
NOAA,NOAA093,8/7/23,"AED(LN,CP)",1,NP,HL,1,SH,HL,
NOAA,NOAA093,8/7/23,"AED(LN,CP)",1.5,NP,HL,1.5,SH,B-SH,
NOAA,NOAA093,8/7/23,"AED(LN,CP)",2,NP,HL,2,SH,WL,
NOAA,NOAA093,8/7/23,"AED(LN,CP)",2.5,SH,HL,2.5,SH,B-SH,
NOAA,NOAA093,8/7/23,"AED(LN,CP)",3,SH,HL,3,SH,B-SH,
NOAA,NOAA093,8/7/23,"AED(LN,CP)",3.5,SH,HL,3.5,SH,B-SH,
NOAA,NOAA093,8/7/23,"AED(LN,CP)",4,T,HL,4,T,HL,
NOAA,NOAA093,8/7/23,"AED(LN,CP)",4.5,SH,HL,4.5,T,HL,
NOAA,NOAA093,8/7/23,"AED(LN,CP)",5,SH,HL,5,SH,S,
NOAA,NOAA093,8/7/23,"AED(LN,CP)",5.5,NP,S,5.5,NP,WL,
NOAA,NOAA093,8/7/23,"AED(LN,CP)",6,NP,HL,6,NP,S,
NOAA,NOAA093,8/7/23,"AED(LN,CP)",6.5,NP,WL,6.5,NP,S,
NOAA,NOAA093,8/7/23,"AED(LN,CP)",7,SH,HL,7,NP,S,
NOAA,NOAA093,8/7/23,"AED(LN,CP)",7.5,SH,HL,7.5,NP,HL,
NOAA,NOAA093,8/7/23,"AED(LN,CP)",8,SH,HL,8,NP,HL,
NOAA,NOAA093,8/7/23,"AED(LN,CP)",8.5,NP,HL,8.5,NP,HL,
NOAA,NOAA093,8/7/23,"AED(LN,CP)",9,NP,S,9,SH,HL,
NOAA,NOAA093,8/7/23,"AED(LN,CP)",9.5,NP,HL,9.5,SH,HL,
NOAA,NOAA093,8/7/23,"AED(LN,CP)",10,AF,HL,10,SH,B-SH,
NOAA,NOAA093,8/7/23,"AED(LN,CP)",10.5,NP,HL,10.5,SH,S,
NOAA,NOAA093,8/7/23,"AED(LN,CP)",11,NP,HL,11,NP,S,
NOAA,NOAA093,8/7/23,"AED(LN,CP)",11.5,SH,WL,11.5,NP,S,
NOAA,NOAA093,8/7/23,"AED(LN,CP)",12,NP,HL,12,NP,S,
NOAA,NOAA093,8/7/23,"AED(LN,CP)",12.5,NP,S,12.5,NP,S,
NOAA,NOAA089,8/8/23,"AED(LN,CP)",0.5,SH,WL,0.5,PF,S,
NOAA,NOAA089,8/8/23,"AED(LN,CP)",1,SH,WL,1,PF,HL,
NOAA,NOAA089,8/8/23,"AED(LN,CP)",1.5,SH,R,1.5,PF,HL,
NOAA,NOAA089,8/8/23,"AED(LN,CP)",2,NP,S,2,SH,HL,
NOAA,NOAA089,8/8/23,"AED(LN,CP)",2.5,NP,S,2.5,SH,HL,
NOAA,NOAA089,8/8/23,"AED(LN,CP)",3,NP,S,3,NP,HL,
NOAA,NOAA089,8/8/23,"AED(LN,CP)",3.5,SH,HL,3.5,PF,HL,
NOAA,NOAA089,8/8/23,"AED(LN,CP)",4,SH,S,4,NP,R,
NOAA,NOAA089,8/8/23,"AED(LN,CP)",4.5,SH,S,4.5,PF,HL,
NOAA,NOAA089,8/8/23,"AED(LN,CP)",5,SH,S,5,PG,S,
NOAA,NOAA089,8/8/23,"AED(LN,CP)",5.5,SH,S,5.5,PF,HL,
NOAA,NOAA089,8/8/23,"AED(LN,CP)",6,HL,S,6,PF,R,ATTN LAURA (N AT 6M SAYS HL IN TOP LAYER) 
NOAA,NOAA089,8/8/23,"AED(LN,CP)",6.5,SH,B-SH,6.5,PF,R,
NOAA,NOAA089,8/8/23,"AED(LN,CP)",7,SH,B-SH,7,PF,HL,
NOAA,NOAA089,8/8/23,"AED(LN,CP)",7.5,SH,B-SH,7.5,SH,HL,
NOAA,NOAA089,8/8/23,"AED(LN,CP)",8,SH,S,8,SH,R,
NOAA,NOAA089,8/8/23,"AED(LN,CP)",8.5,PF,WL,8.5,PF,R,
NOAA,NOAA089,8/8/23,"AED(LN,CP)",9,SH,S,9,NP,HL,
NOAA,NOAA089,8/8/23,"AED(LN,CP)",9.5,SH,S,9.5,SH,S,
NOAA,NOAA089,8/8/23,"AED(LN,CP)",10,SH,R,10,SH,HL,
NOAA,NOAA089,8/8/23,"AED(LN,CP)",10.5,SH,HL,10.5,NP,R,
NOAA,NOAA089,8/8/23,"AED(LN,CP)",11,PF,HL,11,PF,HL,
NOAA,NOAA089,8/8/23,"AED(LN,CP)",11.5,SH,S,11.5,PF,HL,
NOAA,NOAA089,8/8/23,"AED(LN,CP)",12,SH,R,12,SH,HL,
NOAA,NOAA089,8/8/23,"AED(LN,CP)",12.5,PF,S,12.5,SH,WL,
